gogorik	INAN;N;PRT;INDF	↓0;d¦---+
eta	CONJ	↓0;d¦+
motiborik	N;PRT;INDF	↓0;d¦---+
ez	NEG;PART	↓0;d¦+
zutelako	ARGAB3S;ARGER3P;V;PROG;IND	↓0;d-¦----→-+a+n+
;	_	↓0;d¦+
eta	CONJ	↓0;d¦+
telebistaz	INAN;N;INDF;INS	↓0;d¦-+
Rijkaardek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
selekzioa	N;SG;ABS;DEF	↓0;d¦-+
uzten	NFIN;V;IPFV	↓0;d¦-→--+z+i+
zuela	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦--+d+u+n+
entzun	V.PTCP;V	↓0;d¦+
behar	N;INDF;ABS	↓0;d¦+
izan	V.PTCP;V;PFV	↓0;d¦+
zuten	ARGAB3S;ARGER3P;V;IND	↓0;d---+*¦+d+u→+
.	_	↓0;d¦+

Honek	ERG;DET;DEF;SG	↓0;d¦----+a+u+
esan	V;PFV;V.PTCP	↓0;d¦+
zuen	ARGER3S;ARGAB3S;V;IND	↓0;d--+*¦+d+u→+
,	_	↓0;d¦+
onartu	V;PFV;V.PTCP	↓0;d¦+
dutena	ARGER3P;ARGAB3S;V;SG;DEF;ABS;IND	↓0;d+*+e¦--→-+
ez	NEG;PART	↓0;d¦+
dela	ARGAB3S;PROG;V;IND	↓0;d---+i+z¦+n+
"	_	↓0;d¦+
eurek	PRO	↓0;d¦-+a→+
eginen	V;PROSP;V.PTCP	↓0;d¦--+
zuketen	ARGER3P;ARGAB3S;V;COND	↓0;d---+*¦--+d+u→+
aurrekontua	DEF;SG;ABS;INAN;N	↓0;d¦-+
"	_	↓0;d¦+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
hasierakoa	DEF;SG;ABS;INAN;N	↓0;d¦---+
baino	_	↓0;d¦+
"	_	↓0;d¦+
hobea	ADJ;SG;DEF;ABS	↓0;d¦-+
dela	ARGAB3S;PROG;V;IND	↓0;d---+i+z¦+n+
"	_	↓0;d¦+
zioen	ARGER3S;ARGAB3S;PROG;IND;V	↓0;d---¦+s+a→+
.	_	↓0;d¦+

Hauez	INS;DET	↓0;d¦-+k+
gainera	ADP;PL;AT+ALL;DEF	↓0;d¦+
,	_	↓0;d¦+
Italia	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Portugal	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Belgika	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Eskozia	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Britainia	PROPN	↑0¦↓1;d¦+
Handia	SG;ABS;ADJ;DEF	↓0;d¦-+
eta	CONJ	↓0;d¦+
beste	DET	↓0;d¦+
zenbait	DET	↓0;d¦+
lurraldetako	ESS;N;INDF	↓0;d¦----+
sindikatuak	INAN;ABS;N;PL;DEF	↓0;d¦--+
daude	ARGAB3P;V;PROG;IND	↓0;d----¦+g+o+n+
kongresuan	INAN;SG;IN+ESS;N;DEF	↓0;d¦--+
ordezkatuta	V.PTCP;V	↓0;d¦--+
.	_	↓0;d¦+

-	_	↓0;d¦+
Sarritan	ADV	↓0;d¦+
azaltzen	NFIN;V;IPFV	↓0;d¦----+d+u+
dira	ARGAB3P;V;IND	↓0;d-¦-+z→+n+
horrelako	ADJ	↓0;d¦+
berriak	INAN;ABS;N;PL;DEF	↓0;d¦--+
komunikabideetan	INAN;IN+ESS;N;PL;DEF	↓0;d¦----+
,	_	↓0;d¦+
tratamendu	N	↓0;d¦+
berri	ADJ	↓0;d¦+
bat	NUM	↓0;d¦+
dagoela	ARGAB3S;V;PROG;IND	↓0;d--+e¦---+n+
eta	CONJ	↓0;d¦+
.	_	↓0;d¦+

Gutako	PRO	↓0;d¦----+
bi	NUM	↓0;d¦+
erretiratzera	V;AT+ALL	↓0;d¦----+u+
baikoaz	ARGAB1P;V;PROG;IND	↓0;d----+j¦-+n+
.	_	↓0;d¦+

Jabier	PROPN	↑0¦↓1;d¦+
Etxebarrieta	PROPN;SG;ABS;DEF	↑0¦↓1;d¦+
orain	ADV	↓0;d¦+
2	NUM	↓0;d¦+
urte	INAN;N;INDF;ABS	↓0;d¦+
Euskal	N	↓0;d¦+
Mendizale	N	↓0;d¦+
Federakundeko	ESS;N;SG;DEF	↓0;d¦--+
partaide	N;INDF;ABS	↓0;d¦+
egin	V.PTCP;V;PFV	↓0;d¦+
zen	ARGAB3S;V;IND	↓0;d+i¦-+a→+
.	_	↓0;d¦+

Bilbora	PROPN;SG;DEF;AT+ALL	↑0¦↓1;d¦--+
itzulita	V;V.PTCP	↓0;d¦--+
,	_	↓0;d¦+
1947an	NUM	↓0;d¦--+
Akademiako	ESS;DEF;INAN;N;SG	↓0;d¦--+
lokalak	N;PL;DEF;ABS	↓0;d¦--+
garbitzeko	V;INDF;ABS	↓0;d¦----+u+
hartu	PFV;V;V.PTCP	↓0;d¦+
zuen	ARGAB3S;ARGER3S;IND;V	↓0;d--+*¦+d+u→+
R.	N	↓0;d¦-+
M	N	↓0;d¦+
Azkuek	PROPN;ERG;SG;DEF	↑0¦↓1;d¦-+
eta	CONJ	↓0;d¦+
lan	N	↓0;d¦+
horretan	SG;DEF;DET;IN+ESS	↓0;d¦-----+i+
jarraitu	PFV;V;V.PTCP	↓0;d¦+
zuen	ARGAB3S;ARGER3S;IND;V	↓0;d--+*¦+d+u→+
1982.eko	NUM	↓0;d¦-+++g+a+r+r→--+n+!+
irailaren	DEF;INAN;GEN;N;SG	↓0;d¦----+
4an	NUM	↓0;d¦--+
istripu	N	↓0;d¦+
baten	NUM	↓0;d¦--+
ondorioz	N;INS;INAN;INDF	↓0;d¦-+
utzi	V;V.PTCP	↓0;d¦+
arte	N;INAN;INDF;ABS	↓0;d¦+
.	_	↓0;d¦+

Baina	CONJ	↓0;d¦+
hori	DET;DEF;SG;ABS	↓0;d¦+
gezurra	DEF;SG;ABS;INAN;N	↓0;d¦--+
da	ARGAB3S;PROG;V;IND	↓0;d-+i+z¦+n+
.	_	↓0;d¦+

Orain	ADV	↓0;d¦+
dela	ARGAB3S;PROG;IND;V	↓0;d---+i+z¦+n+
gutxi	ADV	↓0;d¦+
onarturiko	V;V.PTCP;ESS	↓0;d¦----+
Autonomia	N	↓0;d¦+
Estatutu	N	↓0;d¦+
murritzen	ADJ;GEN	↓0;d¦--+
bidez	DEF;INS;PL;ADP	↓0;d¦-+
konpondu	V;V.PTCP	↓0;d¦+
nahi	N	↓0;d¦+
izan	V;PFV;V.PTCP	↓0;d¦+
dira	ARGAB3P;V;IND	↓0;d-¦-+z→+n+
.	_	↓0;d¦+

Urdangarinek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
azkeneko	ADJ	↓0;d¦+
partidua	INAN;SG;ABS;N;DEF	↓0;d¦-+
jokatu	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
Espainiako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
selekzioarekin	N;SG;COM;DEF	↓0;d¦------+
.	_	↓0;d¦+

Valentziaren	PROPN;GEN	↑0¦↓1;d¦---+
aurka	ADP;SG;ABS;DEF	↓0;d¦+
erakutsitako	ESS;V.PTCP;V	↓0;d¦----+
jokoa	INAN;SG;ABS;N;DEF	↓0;d¦-+
egiten	NFIN;V;IPFV	↓0;d¦--→+
badugu	ARGAB3S;ARGER1P;V;IND	↓0;d--+*+e¦--+n+
partidua	INAN;SG;ABS;N;DEF	↓0;d¦-+
irabazteko	ESS;V	↓0;d¦----+i+
aukeran	INAN;SG;IN+ESS;N;DEF	↓0;d¦-+
izango	V.PTCP;V;PROSP	↓0;d¦--+
gara	ARGAB1P;V;IND	↓0;d-+i+z¦--+n+
.	_	↓0;d¦+

"	_	↓0;d¦+
Jokaldi	N	↓0;d¦+
bertsuak	ABS;PL;ADJ;DEF	↓0;d¦--+
ditugu	ARGAB3P;ARGER1P;V;PROG;IND	↓0;d---¦--+k+a+n+
"	_	↓0;d¦+
.	_	↓0;d¦+

Akziodunentzat	BEN;PL;ADJ;DEF	↓0;d¦+++!→→→------+
,	_	↓0;d¦+
ordea	CONJ	↓0;d¦+
,	_	↓0;d¦+
garrantzitsuena	SG;ABS;RL;DEF;ADJ	↓0;d¦---+
enpresaren	INAN;SG;N;GEN;DEF	↓0;d¦---+
proiektuaren	INAN;SG;N;GEN;DEF	↓0;d¦----+
etorkizuna	INAN;SG;ABS;N;DEF	↓0;d¦-+
da	ARGAB3S;V;PROG;IND	↓0;d-+i+z¦+n+
,	_	↓0;d¦+
Garridoren	PROPN;SG;GEN;DEF	↑0¦↓1;d¦---+
hitzetan	INAN;IN+ESS;N;PL;DEF	↓0;d¦----+
.	_	↓0;d¦+

sozietate	N	↓0;d¦+
familiar	ADJ	↓0;d¦+
hura	DEF;SG;ABS;DET	↓0;d¦+
desegiteko	INDF;V;ABS	↓0;d¦----+n+
erabiltzen	NFIN;V;IPFV	↓0;d¦----+i+
den	ARGAB3S;V;IND	↓0;d--+i+z+a¦+
erakundea	INAN;SG;ABS;N;DEF	↓0;d¦-+
da	ARGAB3S;V;PROG;IND	↓0;d-+i+z¦+n+
.	_	↓0;d¦+

Agintariak	SG;ANIM;N;DEF;ERG	↓0;d¦--+
hitza	INAN;SG;ABS;N;DEF	↓0;d¦-+
eman	V.PTCP;V;PFV	↓0;d¦+
du	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦+n+
gerrak	N;SG;DEF;ERG	↓0;d¦-+
suntsitutako	ESS;V.PTCP;V	↓0;d¦----+
guneak	INAN;ABS;N;PL;DEF	↓0;d¦--+
berrituko	V.PTCP;V;PROSP	↓0;d¦--+
dituela	ARGAB3P;ARGER3S;V;IND	↓0;d----+*¦--+d+u+n+
petrolio	N	↓0;d¦+
salmentatik	N;SG;AT+ABL;DEF	↓0;d¦---+
lortutako	ESS;V.PTCP;V	↓0;d¦----+
diruarekin	INAN;SG;N;COM;DEF	↓0;d¦------+
.	_	↓0;d¦+

Talde	N	↓0;d¦+
berria	SG;ABS;ADJ;DEF	↓0;d¦-+
Domo-Farm	PROPN	↑0¦↓1¦↑5¦↓-4;d¦+
Frites	PROPN;SG;ABS;DEF	↑0¦↓1;d¦+
deituko	V.PTCP;V;PROSP	↓0;d¦--+
da	ARGAB3S;V;IND	↓0;d-+i+z¦+n+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
orain	ADV;IN+ESS	↓0;d¦+
arteko	ADP;ESS	↓0;d¦--+
bi	NUM	↓0;d¦+
taldeetako	ESS;INAN;N;PL;DEF	↓0;d¦-----+
egiturak	INAN;ABS;N;PL;DEF	↓0;d¦-+
aukera	N	↓0;d¦+
berdinean	IN+ESS;SG;ADJ;DEF	↓0;d¦---+
lehiatuko	V.PTCP;V;PROSP	↓0;d¦--+
dira	ARGAB3P;V;IND	↓0;d-¦-+z→+n+
.	_	↓0;d¦+

Indar	N	↓0;d¦+
Gorri	ADJ	↓0;d¦+
taldea	INAN;SG;ABS;N;DEF	↓0;d¦-+
ez	NEG;PART	↓0;d¦+
zegoen	ARGAB3S;V;PROG;IND	↓0;d-¦-→+
bilera	N	↓0;d¦+
hartan	IN+ESS;SG;DEF;DET	↓0;d¦-+u→-→-+
,	_	↓0;d¦+
Abel	PROPN	↑0¦↓1;d¦+
Diaz	PROPN	↑0¦↓1;d¦+
taldeko	ESS;INAN;SG;N;DEF	↓0;d¦--+
bozeramaileetako	ESS;N;PL;DEF	↓0;d¦-----+
batek	NUM	↓0;d¦--+
aitortu	V.PTCP;V;PFV	↓0;d¦+
zuenez	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→--+
inoiz	ADV	↓0;d¦+
ez	NEG;PART	↓0;d¦+
direlako	ARGAB3P;V;IND	↓0;d-¦---+z→--+n+
saiatu	V.PTCP;V;PFV	↓0;d¦+
taldea	INAN;SG;ABS;N;DEF	↓0;d¦-+
peña	N	↓0;d¦+
bezala	ADP	↓0;d¦+
eratzeko	ESS;V	↓0;d¦----+u+
beharrezkoak	ABS;PL;ADJ;DEF	↓0;d¦--+
diren	ARGAB3P;V;IND	↓0;d-¦--+z+a→+
agiriak	INAN;ABS;N;PL;DEF	↓0;d¦--+
lortzen	IN+ESS;V	↓0;d¦---+u+
.	_	↓0;d¦+

Aste	N	↓0;d¦+
honetan	IN+ESS;SG;DEF;DET	↓0;d¦----→-+u+
ofentsiba	N;SG;ABS;DEF	↓0;d¦+
zorroztu	V.PTCP;V;PFV	↓0;d¦+
du	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦+n+
talde	N	↓0;d¦+
armatuak	SG;V.PTCP;V;DEF;ERG	↓0;d¦--+
.	_	↓0;d¦+

Somarribaren	PROPN;GEN	↑0¦↓1;d¦---+
aurretik	AT+ABL;SG;DEF;ADP	↓0;d¦---+
Anna	PROPN	↑0¦↓1;d¦+
Wilson	PROPN	↑0¦↓1;d¦+
australiarra	ADJ;SG;DEF;ABS	↓0;d¦--+
sailkatu	PFV;V;V.PTCP	↓0;d¦+
zen	ARGAB3S;IND;V	↓0;d+i¦-+a→+
.	_	↓0;d¦+

Honezkero	ADV	↓0;d¦+
jakin	V;V.PTCP	↓0;d¦+
beharko	V	↓0;d¦--+_+i+z+a+n+
zenukete	ARGER2P;ARGAB3S;V;COND	↓0;d-+*¦-+d→----+n+
zer	DET;INDF;ABS	↓0;d¦+
zen	ARGAB3S;PROG;V;IND	↓0;d+i¦-+a→+
nagusi	ABS;INDF;ANIM;N	↓0;d¦+
baserrietan	IN+ESS;DEF;PL;N	↓0;d¦----+
.	_	↓0;d¦+

Atezain	N	↓0;d¦+
posturako	INAN;N;INDF;ABS	↓0;d¦----+
ditu	ARGAB3P;ARGER3S;V;PROG;IND	↓0;d---¦+k+a+n+
zalantzak	INAN;ABS;N;PL;DEF	↓0;d¦-+
Ziarretak	PROPN;SG;DEF;ERG	↑0¦↓1;d¦-+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
azken	NUM	↓0;d¦+
entrenamenduen	N;GEN	↓0;d¦--+
arabera	ADP;PL;DEF	↓0;d¦+
Iruk	PROPN;SG;DEF;ERG	↑0¦↓1;d¦-+
jokatuko	V.PTCP;V;PROSP	↓0;d¦--+
du	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦+n+
.	_	↓0;d¦+

Madrilera	PROPN;SG;AT+ALL;DEF	↑0¦↓1;d¦---+
joan	V.PTCP;V;PFV	↓0;d¦+
zen	ARGAB3S;V;IND	↓0;d+i¦-+a→+
familiarekin	INAN;SG;N;COM;DEF	↓0;d¦-----+
.	_	↓0;d¦+

Irabazi	N	↓0;d¦+
hauek	DEF;ABS;PL;DET	↓0;d¦+
zergen	N;GEN;PL;DEF	↓0;d¦--+a+
ostekoak	N;ABS;PL;DEF	↓0;d¦----+
dira	ARGAB3P;V;PROG;IND	↓0;d-¦-+z→+n+
.	_	↓0;d¦+

LURRA	INAN;SG;ABS;N;DEF	↓0;d¦--+
ARGALDU	V.PTCP;V	↓0;d¦+
.	_	↓0;d¦+

Horrek	ERG;DEF;SG;DET	↓0;d¦---+i+
Haitin	PROPN;SG;IN+ESS;DEF	↑0¦↓1;d¦-+
200	NUM	↓0;d¦+
urteetan	INAN;IN+ESS;N;PL;DEF	↓0;d¦----+
izandako	ESS;V.PTCP;V	↓0;d¦----+
diktadurari	INAN;SG;DAT;N;DEF	↓0;d¦--+
amaiera	INAN;SG;ABS;N;DEF	↓0;d¦+
eman	V.PTCP;V;PFV	↓0;d¦+
zion	ARGAB3S;ARGER3S;ARGDA3S;V;IND	↓0;d---+*+e+d+u¦+
.	_	↓0;d¦+

Arau	N	↓0;d¦+
juridikoak	ABS;PL;ADJ;DEF	↓0;d¦--+
daude	ARGAB3P;V;PROG;IND	↓0;d----¦+g+o+n+
umeak	ABS;ANIM;N;PL;DEF	↓0;d¦--+
babesteko	INDF;V;ABS	↓0;d¦---+u+
,	_	↓0;d¦+
emakumeak	ABS;ANIM;N;PL;DEF	↓0;d¦--+
eta	CONJ	↓0;d¦+
errefuxiatuak	N;ABS;PL;DEF	↓0;d¦--+
babesteko	INDF;V;ABS	↓0;d¦---+u+
.	_	↓0;d¦+

Lanesak	PROPN;SG;DEF;ERG	↑0¦↓1;d¦-+
dio	ARGAB3S;ARGER3S;V;PROG;IND	↓0;aesan
ez	NEG;PART	↓0;d¦+
duela	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦---+n+
ahantzi	V.PTCP;V;PFV	↓0;d¦+
partida	N	↓0;d¦+
hura	DEF;SG;ABS;DET	↓0;d¦+
:	_	↓0;d¦+

Zarata	DEF;SG;ABS;INAN;N	↓0;d¦+
oraindik	ADV	↓0;d¦+
handiagoa	CMPR;DEF;SG;ABS;ADJ	↓0;d¦----+
da	ARGAB3S;PROG;V;IND	↓0;d-+i+z¦+n+
.	_	↓0;d¦+

Estatu	N	↓0;d¦+
kolpe	N	↓0;d¦+
militar	ADJ	↓0;d¦+
batek	NUM	↓0;d¦--+
,	_	↓0;d¦+
ordea	CONJ	↓0;d¦+
,	_	↓0;d¦+
bere	SG;GEN;DET	↓0;d¦-+a+
gobernua	N;SG;ABS;DEF	↓0;d¦-+
bertan	ADV	↓0;d¦+
behera	N;SG;AT+ALL;DEF	↓0;d¦--+
bota	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
zazpi	NUM	↓0;d¦+
hilabete	N;INDF;ABS	↓0;d¦+
geroago	ADV;CMPR	↓0;d¦---+
.	_	↓0;d¦+

Haurrak	DEF;ABS;PL;N	↓0;d¦---+
autobusean	IN+ESS;SG;DEF;INAN;N	↓0;d¦---+
sartu	V;PFV;V.PTCP	↓0;d¦+
ziren	ARGAB3P;V;IND	↓0;d-¦--+z+a→+
,	_	↓0;d¦+
urduri-urduri	ADJ;INDF;ABS	↓0;d¦+
.	_	↓0;d¦+

Sei	NUM	↓0;d¦+
penalti	N;INDF;ABS	↓0;d¦+
jaurti	PFV;V;V.PTCP	↓0;d¦+
zizkioten	ARGER3P;ARGAB3P;ARGDA3S;IND;V	↓0;d-------+*¦+d+u→+
holandarrek	N;ERG;DEF;PL	↓0;d¦---+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
bakarra	ADJ;SG;DEF;ABS	↓0;d¦--+
sartu	V;V.PTCP	↓0;d¦+
.	_	↓0;d¦+

Orain	ADV	↓0;d¦+
pare	N	↓0;d¦+
bat	NUM	↓0;d¦+
urtera	N;AT+ALL	↓0;d¦--+
arte	INAN;SG;ABS;DEF;ADP	↓0;d¦+
emakumeak	ABS;ANIM;N;PL;DEF	↓0;d¦--+
hil	V.PTCP;V	↓0;d¦+
egiten	NFIN;V;IPFV	↓0;d¦--→+
ziren	ARGAB3P;V;IND	↓0;d-¦--+z+a→+
,	_	↓0;d¦+
azterketa	N	↓0;d¦+
ginekologikorik	PRT;INDF;ADJ	↓0;d¦---+
ez	NEG;PART	↓0;d¦+
zutelako	ARGAB3S;ARGER3P;V;PROG;IND	↓0;d-¦----→-+a+n+
.	_	↓0;d¦+

Elianek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
aitarekin	N;SG;COM;DEF	↓0;d¦-----+
egon	V.PTCP;V	↓0;d¦+
behar	N;INDF;ABS	↓0;d¦+
du	ARGAB3S;ARGER3S;V;PROG;IND	↓0;d-¦+k+a+n+
;	_	↓0;d¦+
aita	N;SG;ABS;DEF	↓0;d¦+
da	ARGAB3S;V;PROG;IND	↓0;d-+i+z¦+n+
umeari	N;DAT	↓0;d¦---+
buruz	ADP;SG;ANIM;DEF	↓0;d¦+
erabakitzeko	ESS;V	↓0;d¦-----+
pertsonarik	N;PRT;ANIM;INDF	↓0;d¦---+
egokiena	SG;ABS;RL;DEF;ADJ	↓0;d¦---+
"	_	↓0;d¦+
.	_	↓0;d¦+

Abokatuek	ERG;PL;DEF;V.PTCP;V	↓0;d¦--+
errekurritu	V;V.PTCP	↓0;d¦+
egin	V;PFV;V.PTCP	↓0;d¦+
dute	ARGER3P;ARGAB3S;V;IND	↓0;d+*+e¦--+n+
erabakia	DEF;ABS;SG;N	↓0;d¦-+
.	_	↓0;d¦+

Xabier	PROPN	↑0¦↓1;d¦+
Ugalde	PROPN	↑0¦↓1;d¦+
AEK-ko	ESS;PROPN;SG;DEF	↑0¦↓-1;d¦---+
Arabako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
koordinatzaileak	N;SG;DEF;ERG	↓0;d¦--+
adierazi	CAUS;V	↓0;d¦+
zuenez	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→--+
,	_	↓0;d¦+
"	_	↓0;d¦+
gure	PRO	↓0;d¦--+
lana	INAN;SG;ABS;N;DEF	↓0;d¦-+
euskalduntzearen	SG;V;GEN;DEF	↓0;d¦-------+d+u+
eremura	INAN;SG;N;AT+ALL;DEF	↓0;d¦--+
mugatzen	NFIN;V;IPFV	↓0;d¦---+u+
dela	ARGAB3S;V;IND	↓0;d---+i+z¦+n+
aldarrikatu	V.PTCP;V	↓0;d¦+
nahi	N;INDF;ABS	↓0;d¦+
dugu	ARGAB3S;ARGER1P;V;PROG;IND	↓0;d-¦--+k+a+n+
